file:/home/kai/Desktop/grad_school/marmic/master_thesis/kblumberg_masters_thesis/datastore/build_datastore/molecular_function_neritic.csvSample1MolecularFunctionCount,53,1086,91,102,46,0,10,437,10,69,289,55,1,1,104,236,78,257,760,1,13,8,77,34,0,3,7,2,777,138,5,0,8,126,1,3,5108,192,674,104,169,303,3,2,56,209,8916,20681,3,0,142,12,0,31,23,1,4,130,5,1301,103,963,3,13,25,301,131,1,99,36,70,333,11,3755,1179,66,111,304,131,38,2416,1572,20,5938,0,24,4,7,641,134,27,151,386,0,7,9,591,49,0,50,86,147,0,20,4,141,8586,14,35,795,1,44,373,127,0,13,3,153,47,7,111,14,73,1247,281,309,22,29,6,67,5,319,21,182,1,0,281,926,59,148,31,117,670,3155,7923,202,5,146,52,6,13,7,122,15,6,345,86,9,101,3,247,52,42,8,0,7,64,59,22,0,803,2886,316,8,617,3,170,1938,58,61,579,2,834,9,0,40,261,22,0,571,36,28,9,26,89,1,295,613,2551,1,6,3,162,29,7,77,3,43,0,711,136,2,0,2161,723,133,30,112,487,75,10,0,856,36,14,1,36,405,73,4,39589,267,42,15,32,29,7226,11648,591,4,2,117,215,180,487,3,2,329,3,17,16,478,0,1,19,4,2,451,1466,5,0,186,3,100,5,7582,1,8127,3,2,34,0,2,17,0,1,24,1,123,1134,41,3015,2099,35,30,3,1,1630,18,0,984,258,21,148,66,429,33,5,59,3662,628,76,4,51,106,1746,2111,120,6,108,4,0,5,0,206,103,16,15983,20,30,8034,810,53,4,749,45,10,5,694,18,82,2,37,24,29,3255,3,2,372,5,12,114,1722,30,94,37,84,1,106,41,2,11,3441,72,273,1,362,103,44,4,14,0,0,6,7,6,10,26,0,6438,15,23,36,87,61,3,76,1101,354,214,45,0,24,291,243,81,301,22,9,5,15,52,139,11,1472,0,410,64,102,427,120776,8,25,570,8,14,13,1732,112,0,1,7,11,440,14,106,3706,95,11,15,801,8,0,0,52,980,1166,17,0,22,158,36,17,6632,2,1715,3495,1629,69,226,67,68,12,19,142,0,104,97,244,695,1,87,39,0,9,486,1,4,0,28,1,45,407,108,76,23,151,7,0,2,52,1378,0,24,1,23,0,317,0,420,6,481,4,9,37,14,21,372,77,0,143,3,315,7,667,371,8,0,109,429,97,18,10928,6,56,1749,1040,63,24,466,463,13350,0,88,2,1,11632,1280,180,28,52,1344,421,1,0,0,11,275,52,1,11,10,540,65,10,442,287,22953,120,31,161,28,29,471,427,0,4,501,3,3,30,1032,188,217,0,35,23,126,6623,1,83,4,0,38473,27,2,120,62,35,41,81,6,30,31,33,520,14,0,88,64,1,0,218,140,6,39,2,44,0,45,1,0,1,776,8,0,1,37,13,34,226,95,494,6,179,0,192,7,444,5,0,123,7,2606,195,12,11083,0,70,43,1,16294,6,5,75,122,7,1,184,290,1,40,7,116,218,48,39,833,52,1,6,18,22,8,42,13,0,0,0,120,13,532,49,1386,1,314,52,2,155,54,301,6866,258,13,26,0,266,433,2,39913,42,122,83,27052,50,2275,1,3,1,5478,80,2776,125,0,132,155,0,1970,18,0,380,3,1408,296,161,0,678,5,3401,122,5,6,11,11,467,3,0,67,602,875,4,14,12,322,37,555,597,1,9,0,4,4018,14,68,63,1,239,126,0,33,147,17,82,123,1020,111,1683,119,72,0,1367,0,609,43,790,11447,6,2,42,21,1479,221,44,725,2202,87,0,11,1128,1,40,74,380,1,3,1065,844,3,168,843,12,141,1368,11,14,0,2,0,21,0,77,168,0,5199,2020,27,614,23,3,6,217,40,9,515,5988,70,69,622,1,27,19,9,0,0,40,2,8,76621,95,45,10941,316,40,11,1,105,49,19,80,50,1166,15,2703,1254,24,1,53,256,0,3285,397,204,1,4340,3,263,11,6,28,3,172,1969,7,58,275,127,7,261,2028,78,5,1081,935,0,5,289,122,76,120,0,643,9,114,39,62,506,7,39,107,6,259,21,13,1,1,0,3,188,11,164,201,404,59,15,3,636,71,3,216,146,75,45,577,4,295,83,128,179,0,73,259,127,30,5094,5,0,728,9,190,3,312,23,98,3,22,103,353,190,228,0,8,0,13,2,168,0,2,6,187,1379,2
file:/home/kai/Desktop/grad_school/marmic/master_thesis/kblumberg_masters_thesis/datastore/build_datastore/molecular_function_bathyal.csvSample1MolecularFunctionCount,24,0,298,20,3910,360,2,32180,2529,81,0,4674,10,2,5,949,755,1,73,1063,1883,84,408,1,38,1666,1174,4,1,459,282,42,7,32,804,4,1037,830,136,0,1495,770,0,652,2,327,385,1867,52,252,932,581,75,232,88,769,2132,44,10,78,0,0,1409,3090,2785,885,313,4,19645,993,409,8,1,199,887,0,0,327,504,97,12265,0,0,0,5,102,0,0,236,4,281,736,2531,16,121,173,1,4,422,55,212,1528,2521,9,142,0,31,508,440,368,1,2,448,32,2440,9237,839,10,7776,31,17,514,1,0,141,88,473,1537,145,1994,20,453,0,358,24,22,75,95,0,544,782,388,415,0,2374,145,3,1,23,615,90,2271,415,241,17,724,3,32,848,3,0,0,1837,45,58,33,0,1201,1,17,402,2,44,939,754,6,420,1189,144,860,708,0,1410,1389,32,8944,595,0,606,14,294,0,8,9,0,463,0,1822,0,3322,6,613,166,102,159,448,1,608,500,416,36,1,2,0,0,4996,947,74,2785,198,158,17,753,2459,48,243,14,132377,1013,4,180,98,3,858,9411,101,15,546,933,119,2,2611,529,209,720,343,24,991,406,547,141,20,0,259,171,16,24,248,691,415,0,0,2,917,2,1,1527,819,188,403,0,1,274,584,78,8,546,2087,401,2,18,822,161,4,695,2847,0,0,193,1,1111,517,492,7,1298,11929,543,324,128,12053,20,0,1719,1,8,184,0,3,526,1,26,14,32,512,398,2271,2922,106,14,3,0,34,7638,111,1513,10744,26,396,148,56,51,492,584,74,10,0,1127,0,0,396,8,0,115,2435,1952,2085,10529,27,146,17,487,1423,569,2607,0,385,95,49,440,681,120,6224,0,463,1176,521,4950,5,120,3,774,169,3,337,1,61267,482,2214,1877,370,13,27,122,6,13109,4,113,30,650,2,2,586,485,688,2639,669,169,7092,11672,1721,1,231,16,0,3343,34,138,273,78,604,1,361,14,381,16,11,3613,14,3369,0,3,376,2,439,3,124,2197,3738,180,1,2,0,0,28,56,130,1468,1038,1,4596,864,0,3,200,750,2815,158,1,6,1699,673,630,731,1560,74253,7,1,372,5,8,6765,123,0,3,1160,75,283,29,588,1915,561,0,463,344,15,953,0,26,59,120,499,148,27,637,214,18,1078,403,15,8,178,0,393,619,577,0,0,5858,263,405,1449,1569,181,233,1,22595,9,9,52,1594,63,574,90495,2,502,69,28,0,8,731,0,0,0,1,0,1244,333,51,3,4523,56,304,3,72,1,11,88,819,6980,50,533,7,124,976,243,394,667,10,1,0,1414,286,5,508,618,23,537,53,1,2,1332,23,9,82,1,7,75,10066,52,0,11,160,652,9,0,0,1,8190,381,111,302,45,0,39,1973,0,4,0,9,2186,12,9,383,174,47,1279,8980,7,724,0,260,326,546,5,0,837,10,1,404,7,40,170,3,723,601,1,574,9,24,36,2,271,3,994,324,605,0,0,89,523,1,786,3,10462,68,10,1,140,28,2092,784,1004,11445,102,244,120,1,1995,1,705,1,465,1,167,34,285,990,1,896,134,9,2,433,10101,197,21,1,91,22,32,135,809,0,8,651,88,1113,9,194,231,24,1,2331,724,78,11,3,343,880,3,496,853,0,2975,247,104,455,9,13,29,14,449,183,1,137,148,24474,0,23,399,0,1124,3,40,13579,53,2645,204,0,16,293,323,0,294,29,4752,3458,65,2340,3448,3134,2084,0,10,0,6,125,11,22,3,546,0,333,30,4,4,20,33,617,302,194,30,374,2155,2,26827,125,572,482,1,19,84,1052,879,321,0,177,36,200,299,1,1036,31,32,116,4,135,1,3,1,22,125,7,444,6,21,362,4,35,1,0,2,0,49,1,212,334,0,1,243,416,6829,27,0,3851,5965,0,264,19035,2,2,2,79,18663,5,131,7836,9,11,273,76,4137,227,102,196,77,115,5,21,43,300,22,1,2,0,1414,141,1400,0,172,4,480,0,2966,432,6,18024,353,148,5805,1,1571,1514,719,11854,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
file:/home/kai/Desktop/grad_school/marmic/master_thesis/kblumberg_masters_thesis/datastore/build_datastore/molecular_function_neritic.csvSample3MolecularFunctionCount,42,761,67,75,32,0,4,252,4,45,340,46,0,0,104,226,80,237,797,0,9,4,39,15,0,0,8,3,618,162,1,0,27,138,0,1,4893,135,601,98,102,345,2,2,43,198,5998,15328,6,0,182,14,1,6,11,0,4,93,3,1277,91,769,5,10,15,247,136,0,53,13,67,226,9,3404,995,33,51,244,83,29,2320,1615,4,4096,0,29,4,4,549,137,33,117,451,2,9,13,512,37,2,51,83,126,0,8,2,118,8576,11,31,818,1,54,264,125,3,2,0,202,53,10,54,2,80,1117,220,243,27,38,1,65,5,286,9,166,1,1,278,952,68,133,29,120,661,3327,4958,220,2,138,67,7,16,2,97,3,8,343,75,5,101,1,221,12,22,0,0,5,57,68,15,1,780,2459,300,9,526,1,198,1590,45,52,702,2,543,3,0,56,208,22,0,556,35,34,5,18,58,1,272,606,2555,1,6,1,180,23,3,48,3,23,0,422,149,0,0,1457,757,69,26,131,475,63,4,1,634,42,52,6,8,262,64,6,34941,216,29,19,24,27,6079,10811,548,4,1,111,246,194,378,0,1,309,2,5,46,408,0,1,11,3,0,263,1103,1,0,132,1,90,1,6079,1,6431,2,1,21,1,3,12,2,1,31,2,106,921,46,2159,872,20,53,0,2,1492,21,0,606,287,15,122,50,340,22,1,70,5803,582,85,3,45,108,1458,1998,121,2,127,2,0,4,0,113,111,19,11397,35,24,7116,305,46,0,511,47,1,17,731,9,92,5,46,24,52,1502,13,3,224,4,13,97,1207,12,99,41,95,8,80,49,3,8,3153,86,234,4,318,106,24,5,12,0,0,1,4,6,1,32,0,5699,24,14,33,84,27,0,48,953,261,201,34,0,21,268,152,68,294,18,5,15,4,33,123,11,1225,0,272,96,72,429,94818,4,16,505,11,18,5,1691,97,4,1,2,8,436,3,95,3399,43,5,27,628,11,0,0,68,742,985,9,0,26,124,40,4,7055,3,1119,2970,1584,58,218,42,41,6,12,61,0,74,111,205,725,1,91,29,0,10,465,1,4,0,24,0,36,335,95,70,13,202,2,0,6,59,997,0,16,3,9,0,263,1,415,3,441,2,4,41,20,6,224,78,0,138,3,237,3,467,355,4,0,72,340,59,19,8535,4,49,1546,898,69,21,430,409,9393,0,131,0,0,10120,1137,206,16,47,1323,370,2,0,0,27,192,54,0,9,5,564,43,4,252,243,21444,99,15,140,33,22,294,341,1,6,315,1,1,25,1193,27,96,0,42,16,87,5160,0,57,5,0,27596,13,0,99,68,41,41,60,9,25,18,45,597,9,0,61,82,1,0,184,98,4,38,1,44,0,27,4,1,0,755,7,0,1,28,7,24,161,93,409,1,94,0,231,12,396,2,0,151,7,2629,206,13,8518,1,30,28,2,11980,11,4,54,110,10,0,203,226,0,21,2,126,182,67,37,770,42,1,3,14,27,4,38,9,0,2,3,126,9,461,82,1235,1,249,42,1,115,40,207,6202,291,9,18,0,208,285,4,36171,46,126,88,23123,52,2048,1,0,0,4942,61,1907,49,0,140,120,1,1404,21,0,359,1,1433,252,140,0,675,8,2501,125,4,3,5,10,352,0,1,56,446,849,1,1,18,268,27,441,575,0,11,1,0,3538,11,48,35,0,178,181,0,12,146,17,65,151,736,107,1555,96,57,0,1079,2,571,53,822,9683,5,0,28,10,1118,179,43,654,2040,75,1,8,986,2,31,75,264,1,6,978,688,4,134,846,5,175,1037,8,13,0,0,0,10,0,57,179,0,3208,1742,19,501,27,2,2,190,42,3,390,5319,73,80,519,0,20,14,8,1,0,15,1,4,59716,32,49,7777,295,24,11,0,116,28,20,34,66,1246,25,1832,1027,16,0,48,284,0,2844,508,208,1,3668,4,150,6,6,22,2,171,1781,12,69,249,122,3,254,1366,88,5,786,830,0,2,224,82,74,149,0,457,6,127,26,34,467,2,19,95,1,273,8,8,0,0,1,1,207,6,98,123,247,57,5,3,521,40,3,194,157,42,25,531,2,230,83,112,147,0,80,237,106,27,4342,5,0,618,9,107,1,217,22,97,4,13,91,277,161,222,0,2,0,2,1,139,0,2,13,227,1434,1
file:/home/kai/Desktop/grad_school/marmic/master_thesis/kblumberg_masters_thesis/datastore/build_datastore/molecular_function_abyssal.csvSample1MolecularFunctionCount,1,62233,30,0,46,92,52,1164,801,2,142,22,0,8,1,126,177,533,337,325,64,279,40,636,14376,335,8,42,463,1393,5,4,380,5,42,2,30,13,92,825,26,299,1313,10110,478,0,465,884,93,9,1,4,1273,220,100,2,250,0,67600,1709,4,429,148,1422,25,481,1426,361,3,2,1004,1,248,649,1758,143,4,114,109,0,825,3,2536,24,12,84,5,2,402,106,41,1,1,346,69,127,21,1,3,94,2,4,16,8,0,5074,90,11,94,582,8,1,319,311,1869,398,2,176,262,0,0,1,1,610,2,831,137,1,10359,152,0,78,791,13,314,0,60,1,3217,2,2,760,3,1073,728,249,783,23,1355,294,0,105,7899,708,0,104,2857,1854,495,28,536,121,18,6681,0,650,14,0,0,237,689,19,202,0,28,137,505,45,85,256,610,387,4,1,23,326,407,1,14,385,2057,172,2003,10129,486,386,1,18,186,71,150,4388,195,118,1,419,0,8,214,6,30,1,1364,783,1584,594,17477,858,1,2084,9,12546,399,1505,2228,0,2,1407,470,0,159,1,302,3,3,166,2618,10,530,826,135,129,3,5446,192,352,5,677,5,180,18779,192,29,1,958,411,0,14796,802,1027,859,0,654,719,546,926,75,1,57,9,252,366,790,443,0,22,2903,1,209,445,1870,3,199,1,362,423,3,2376,13,2,0,2239,272,12102,11,79,81,1891,7,10528,135,564,19,363,1193,107,788,24,79,6,2659,555,4,56,2,1849,1552,6299,27,5,3725,1186,3,26,391,103,14,3,1780,0,504,460,77,1959,1,0,36,2,39,46,7848,2,242,12,585,419,924,8,29,1928,3577,1,69,5,3,612,0,1,14,25,603,621,269,25,24,11,32,18,457,509,2249,54,1,108,2,0,151,0,9941,1,2389,7,50,254,20,210,131,1,50,1272,13,102,618,596,182,2,449,291,676,0,922,0,1006,426,39,129,31,4508,351,341,15,151,746,0,463,92,580,1420,357,41,814,0,981,159,3343,100,729,694,12,417,5,0,1,3,175,202,383,5,59,498,590,7,304,853,33,326,5525,4,59,162,1,9,0,839,38,53,472,0,0,6,3,9,4,1518,1,1414,8055,19544,80492,32,62,2,280,467,71,2240,1978,762,3,2321,203,4,11,1283,26,132,37,313,0,337,358,150,443,257,12,799,4,396,1607,7,41,4,265,8522,609,2199,868,53,23,1,1,3,372,57,144,7,2683,4,796,81,192,542,13,1,516,673,15,1736,1063,1970,1,7,107,123,3,2,2,45,0,433,1,2,0,1,3,388,9794,848,66,6,1463,60,2,22,9,2,450,548,1,1518,20,72,196,16,2,29,2,20705,6,124,394,4,2260,221,0,3,1187,104,652,2930,12140,98,1,1473,546,488,515,2668,398,4,0,2832,5,11,338,1153,4,458,10,401,285,824,4319,496,8,1370,502,152,6369,730,5631,0,25,175,4,2,290,570,121192,3012,4,841,0,527,3816,32,12,44,470,183,1,1313,432,34,0,13,662,717,7,0,500,0,2129,9,864,10021,2,399,100,171,20,85,5,92,0,0,2,8,55,40,12,3150,2083,714,2,1420,3,93,556,367,358,677,2629,0,173,63,2,925,234,653,1,7161,122,2,0,171,879,1165,3333,338,114,2,9262,822,276,169,11963,377,1019,4,75,14,3191,6405,5,10,6,1,299,556,2109,0,76,7130,16,88,4,2,668,3,18,73,1,4767,11,603,143,219,545,2,0,304,3,358,2078,1,392,132,3,108,0,4,0,4,0,4,430,16,14,3,498,2,390,3,30,156,7638,10,345,217,331,1,5,2892,153,3,2480,26,206,611,3,16,24,3,3605,1075,14,1927,11154,1,1,84,25,337,78,2,30,574,2453,818,509,0,8902,3,0,0,27,125,1,20,4,112,2206,0,38,1,189,0,252,3,1,590,15,30,158,16,3,28721,15,128,125,0,174,10,153,1,1005,959,30,572,504,1,1157,48,47,1934,3219,486,183,14,1746,1165,476,382,803,19,4,377,1,678,418,206,24968,1038,2,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
