file:/home/kai/Desktop/grad_school/marmic/master_thesis/kblumberg_masters_thesis/datastore/build_datastore/cellular_components_bathyal.csvSample2CellularComponentsCount,91887,125,137,2,36,1027,2,4002,72,4,67,0,0,34,0,2404,419,6,215,0,0,1025,9,487,41,7,0,1,3,0,72,11891,0,0,164,0,978,2,1697,11197
file:/home/kai/Desktop/grad_school/marmic/master_thesis/kblumberg_masters_thesis/datastore/build_datastore/cellular_components_abyssal.csvCellularComponents,http://purl.obolibrary.org/obo/GO_0009279,http://purl.obolibrary.org/obo/GO_0019773,http://purl.obolibrary.org/obo/GO_0030700,http://purl.obolibrary.org/obo/GO_0005737,http://purl.obolibrary.org/obo/GO_0033573,http://purl.obolibrary.org/obo/GO_0048786,http://purl.obolibrary.org/obo/GO_0005789,http://purl.obolibrary.org/obo/GO_0000151,http://purl.obolibrary.org/obo/GO_0005634,http://purl.obolibrary.org/obo/GO_0009579,http://purl.obolibrary.org/obo/GO_0005747,http://purl.obolibrary.org/obo/GO_0033588,http://purl.obolibrary.org/obo/GO_0042597,http://purl.obolibrary.org/obo/GO_0000502,http://purl.obolibrary.org/obo/GO_0009289,http://purl.obolibrary.org/obo/GO_0009898,http://purl.obolibrary.org/obo/GO_0005622,http://purl.obolibrary.org/obo/GO_0005727,http://purl.obolibrary.org/obo/GO_0015627,http://purl.obolibrary.org/obo/GO_0045263,http://purl.obolibrary.org/obo/GO_0030904,http://purl.obolibrary.org/obo/GO_0009654,http://purl.obolibrary.org/obo/GO_0019867,http://purl.obolibrary.org/obo/GO_0009318,http://purl.obolibrary.org/obo/GO_0005886,http://purl.obolibrary.org/obo/GO_0000148,http://purl.obolibrary.org/obo/GO_0030288,http://purl.obolibrary.org/obo/GO_0005667,http://purl.obolibrary.org/obo/GO_0045261,http://purl.obolibrary.org/obo/GO_0009288,http://purl.obolibrary.org/obo/GO_0008537,http://purl.obolibrary.org/obo/GO_0019008,http://purl.obolibrary.org/obo/GO_0001669,http://purl.obolibrary.org/obo/GO_0009349,http://purl.obolibrary.org/obo/GO_0005956,http://purl.obolibrary.org/obo/GO_0000159,http://purl.obolibrary.org/obo/GO_0005618,http://purl.obolibrary.org/obo/GO_0005839,http://purl.obolibrary.org/obo/GO_0016020,http://purl.obolibrary.org/obo/GO_0000178
file:/home/kai/Desktop/grad_school/marmic/master_thesis/kblumberg_masters_thesis/datastore/build_datastore/cellular_components_bathyal.csvCellularComponents,http://purl.obolibrary.org/obo/GO_0016020,http://purl.obolibrary.org/obo/GO_0005618,http://purl.obolibrary.org/obo/GO_0009318,http://purl.obolibrary.org/obo/GO_0000159,http://purl.obolibrary.org/obo/GO_0033573,http://purl.obolibrary.org/obo/GO_0005839,http://purl.obolibrary.org/obo/GO_0009579,http://purl.obolibrary.org/obo/GO_0042597,http://purl.obolibrary.org/obo/GO_0015627,http://purl.obolibrary.org/obo/GO_0009898,http://purl.obolibrary.org/obo/GO_0009279,http://purl.obolibrary.org/obo/GO_0005747,http://purl.obolibrary.org/obo/GO_0000178,http://purl.obolibrary.org/obo/GO_0009289,http://purl.obolibrary.org/obo/GO_0048786,http://purl.obolibrary.org/obo/GO_0030288,http://purl.obolibrary.org/obo/GO_0019008,http://purl.obolibrary.org/obo/GO_0030700,http://purl.obolibrary.org/obo/GO_0045263,http://purl.obolibrary.org/obo/GO_0008537,http://purl.obolibrary.org/obo/GO_0033588,http://purl.obolibrary.org/obo/GO_0005886,http://purl.obolibrary.org/obo/GO_0005727,http://purl.obolibrary.org/obo/GO_0009349,http://purl.obolibrary.org/obo/GO_0005634,http://purl.obolibrary.org/obo/GO_0005789,http://purl.obolibrary.org/obo/GO_0009654,http://purl.obolibrary.org/obo/GO_0005667,http://purl.obolibrary.org/obo/GO_0001669,http://purl.obolibrary.org/obo/GO_0005956,http://purl.obolibrary.org/obo/GO_0019773,http://purl.obolibrary.org/obo/GO_0005737,http://purl.obolibrary.org/obo/GO_0000151,http://purl.obolibrary.org/obo/GO_0000502,http://purl.obolibrary.org/obo/GO_0009288,http://purl.obolibrary.org/obo/GO_0000148,http://purl.obolibrary.org/obo/GO_0045261,http://purl.obolibrary.org/obo/GO_0030904,http://purl.obolibrary.org/obo/GO_0019867,http://purl.obolibrary.org/obo/GO_0005622
file:/home/kai/Desktop/grad_school/marmic/master_thesis/kblumberg_masters_thesis/datastore/build_datastore/cellular_components_abyssal.csvSample2CellularComponentsCount,62,50,3,10469,42,0,3,2,60,0,0,0,2240,0,27,1,10139,11,49,207,1,0,1489,131,873,1,1744,1,897,116,0,382,0,518,0,4,102,767,74914,0
file:/home/kai/Desktop/grad_school/marmic/master_thesis/kblumberg_masters_thesis/datastore/build_datastore/cellular_components_abyssal.csvSample1CellularComponentsCount,71,40,2,9398,37,1,19,0,289,7,1,3,2358,0,32,0,8870,8,43,170,7,0,1229,102,865,5,1802,0,776,145,1,345,2,396,1,0,73,668,66989,1
file:/home/kai/Desktop/grad_school/marmic/master_thesis/kblumberg_masters_thesis/datastore/build_datastore/cellular_components_bathyal.csvSample1CellularComponentsCount,75203,116,109,4,31,736,19,3020,50,1,56,0,0,25,0,1891,311,3,165,0,1,796,9,378,49,4,2,1,1,1,31,9489,0,1,133,3,819,2,1415,8729
